|price|downpmt|monthdue|pmttype|use|age|gender|default|defaultdt|enrolldt
20919|0.0084|0.0084|0.0|Cheque|0|40|0|0||2020-12-26
20920|1133.3364|126.0|9.0|CreditCard|6|41|0|0||2020-12-26
20921|1006.3199999999999|105.0|8.0|DirectDebit|0|46|0|0||2020-12-26
20922|796.3199999999999|126.0|9.0|CreditCard|1|47|0|0||2020-12-26
20923|797.16|797.16|10.5|Cheque|0|48|0|0||2020-12-26
20924|1225.6607999999999|231.0|8.0|CreditCard|0|53|0|0||2020-12-26
20925|368.424|63.0|26.0|Cheque|1|16|0|0||2020-12-27
20926|864.36|21.0|8.0|Cheque|3|20|1|0||2020-12-27
20927|528.36|29.4|8.0|DirectDebit|6|24|0|0||2020-12-27
20928|692.16|692.16|14.0|Cheque|7|26|1|0||2020-12-27
20929|683.4744|126.0|4.0|Cheque|3|27|1|0||2020-12-27
20930|528.36|4.2|8.0|Cheque|1|29|1|0||2020-12-27
20931|485.45279999999997|485.45279999999997|39.0|Cheque|6|32|0|0||2020-12-27
20932|734.16|4.2|8.0|DirectDebit|0|33|1|0||2020-12-27
20933|901.3199999999999|84.0|17.0|CreditCard|2|36|1|0||2020-12-27
20934|418.4544|418.4544|8.0|DirectDebit|4|36|1|0||2020-12-27
20935|0.0084|0.0084|0.0|Cheque|0|38|0|0||2020-12-27
20936|428.51759999999996|15.959999999999999|30.0|CreditCard|1|45|0|0||2020-12-27
20937|650.16|15.959999999999999|8.0|CreditCard|7|56|1|0||2020-12-27
20938|1256.6399999999999|1256.6399999999999|10.0|Cheque|1|0|0|0||2020-12-28
20939|859.3199999999999|84.0|10.0|DirectDebit|1|0|0|0||2020-12-28
20940|452.76|126.0|8.0|Cheque|1|19|0|0||2020-12-28
20941|1178.52|42.0|8.0|Cheque|0|19|0|0||2020-12-28
20942|528.36|126.0|8.0|Cheque|5|20|1|0||2020-12-28
20943|1076.7623999999998|84.0|8.0|CreditCard|3|20|0|0||2020-12-28
20944|0.0084|0.0084|0.0|Cheque|1|21|0|0||2020-12-28
20945|1111.32|63.0|8.0|CreditCard|1|22|1|0||2020-12-28
20946|1293.4488|84.0|8.0|CreditCard|2|23|0|0||2020-12-28
20947|864.36|126.0|8.0|DirectDebit|4|23|0|0||2020-12-28
20948|469.56|84.0|6.0|DirectDebit|6|25|1|0||2020-12-28
20949|296.4696|75.6|21.0|DirectDebit|5|25|0|0||2020-12-28
20950|976.5923999999999|21.0|8.0|Cheque|3|25|1|0||2020-12-28
20951|681.0636|42.0|8.0|Cheque|2|26|0|0||2020-12-28
20952|0.0084|0.0084|0.0|Cheque|0|26|1|0||2020-12-28
20953|1468.0428|252.0|8.0|CreditCard|0|27|1|0||2020-12-28
20954|1633.8|99.96|8.0|CreditCard|1|27|0|0||2020-12-28
20955|629.16|15.959999999999999|8.0|DirectDebit|3|29|1|0||2020-12-28
20956|1084.3139999999999|84.0|8.0|DirectDebit|6|29|1|0||2020-12-28
20957|545.16|84.0|20.0|CreditCard|1|30|1|0||2020-12-28
20958|491.13960000000003|84.0|4.0|DirectDebit|1|31|0|0||2020-12-28
20959|833.4143999999999|126.0|8.0|DirectDebit|3|32|1|0||2020-12-28
20960|713.8908|336.0|4.0|DirectDebit|5|32|0|0||2020-12-28
20961|734.16|16.8|8.0|Cheque|0|34|1|1|2021-01-31|2020-12-28
20962|791.0616|15.959999999999999|7.96|CreditCard|1|34|0|0||2020-12-28
20963|1006.3199999999999|84.0|18.0|DirectDebit|4|36|1|0||2020-12-28
20964|1636.2528|126.0|8.0|DirectDebit|1|39|1|0||2020-12-28
20965|1143.9035999999999|126.0|9.0|DirectDebit|0|41|1|0||2020-12-28
20966|927.36|126.0|8.0|Cheque|6|41|1|0||2020-12-28
20967|1178.52|84.0|23.0|Cheque|4|42|0|0||2020-12-28
20968|860.16|84.0|15.0|CreditCard|3|42|0|0||2020-12-28
20969|528.36|21.0|8.0|Cheque|1|52|1|0||2020-12-28
20970|1084.3139999999999|84.0|18.0|CreditCard|1|0|0|0||2020-12-29
20971|838.3199999999999|84.0|15.0|Cheque|1|0|1|0||2020-12-29
20972|755.16|63.0|15.0|Cheque|1|0|0|0||2020-12-29
20973|304.27320000000003|21.0|25.0|Cheque|0|19|1|1|2021-01-31|2020-12-29
20974|911.5512|21.0|8.48|Cheque|1|19|0|0||2020-12-29
20975|435.96|21.0|8.0|Cheque|4|19|1|0||2020-12-29
20976|852.9612|84.0|20.0|Cheque|1|21|1|0||2020-12-29
20977|498.96|126.0|6.0|DirectDebit|6|21|1|0||2020-12-29
20978|528.36|21.0|8.0|Cheque|1|21|1|0||2020-12-29
20979|858.9419999999999|33.6|8.0|Cheque|0|21|0|0||2020-12-29
20980|556.3572|25.2|8.0|DirectDebit|6|22|0|0||2020-12-29
20981|898.9344|126.0|8.0|DirectDebit|5|23|1|0||2020-12-29
20982|677.9219999999999|63.0|23.0|DirectDebit|6|23|1|0||2020-12-29
20983|519.96|21.0|31.0|Cheque|3|24|0|0||2020-12-29
20984|519.96|24.36|8.0|DirectDebit|6|24|0|0||2020-12-29
20985|469.56|15.959999999999999|6.0|CreditCard|6|24|1|0||2020-12-29
20986|670.0596|63.0|23.0|DirectDebit|1|24|0|0||2020-12-29
20987|734.16|210.0|8.0|DirectDebit|3|25|1|0||2020-12-29
20988|1037.8368|210.0|8.0|DirectDebit|3|25|1|0||2020-12-29
20989|1111.32|67.2|8.0|Cheque|0|26|0|0||2020-12-29
20990|1111.32|147.0|9.0|DirectDebit|5|26|1|0||2020-12-29
20991|1372.1316|252.0|8.0|Cheque|0|28|0|1|2021-03-31|2020-12-29
20992|734.16|33.6|8.0|Cheque|6|29|1|0||2020-12-29
20993|304.27320000000003|126.0|14.0|CreditCard|6|29|0|0||2020-12-29
20994|1052.52|210.0|8.0|DirectDebit|1|29|0|0||2020-12-29
20995|1492.1592|252.0|8.0|CreditCard|3|30|1|0||2020-12-29
20996|927.36|210.0|8.0|DirectDebit|5|30|1|0||2020-12-29
20997|1073.52|147.0|9.0|CreditCard|6|30|1|0||2020-12-29
20998|922.3199999999999|126.0|10.5|DirectDebit|6|32|1|0||2020-12-29
20999|633.36|126.0|8.0|DirectDebit|4|32|1|0||2020-12-29
21000|835.002|42.0|8.0|CreditCard|3|33|0|0||2020-12-29
21001|1079.2823999999998|147.0|9.0|DirectDebit|6|34|1|0||2020-12-29
21002|903.2939999999999|210.0|8.0|DirectDebit|7|34|1|0||2020-12-29
21003|558.2303999999999|42.0|4.0|CreditCard|3|34|1|0||2020-12-29
21004|755.16|4.2|8.0|Cheque|0|35|0|1|2021-04-30|2020-12-29
21005|862.9236|42.0|18.0|CreditCard|5|35|1|0||2020-12-29
21006|633.36|84.0|8.0|CreditCard|5|35|0|0||2020-12-29
21007|1387.6799999999998|84.0|8.0|CreditCard|3|36|0|0||2020-12-29
21008|995.8703999999999|995.8703999999999|8.0|Cheque|1|37|1|0||2020-12-29
21009|696.36|42.0|8.0|DirectDebit|5|37|1|0||2020-12-29
21010|1047.48|84.0|22.0|Cheque|1|40|1|0||2020-12-29
21011|418.4544|418.4544|8.0|Cheque|1|41|1|0||2020-12-29
21012|650.16|126.0|10.0|DirectDebit|4|42|0|0||2020-12-29
21013|476.784|126.0|23.0|Cheque|4|43|1|0||2020-12-29
21014|943.3199999999999|231.0|8.0|Cheque|3|44|0|0||2020-12-29
21015|419.15999999999997|419.15999999999997|8.0|Cheque|5|45|0|0||2020-12-29
21016|1152.48|147.0|10.0|DirectDebit|5|50|0|0||2020-12-29
21017|797.16|126.0|10.5|Cheque|6|52|0|0||2020-12-29
21018|734.16|734.16|11.0|Cheque|1|53|1|0||2020-12-29
21019|863.52|36.96|10.5|Cheque|3|55|0|0||2020-12-29
21020|797.16|63.0|22.0|Cheque|0|56|0|0||2020-12-29
21021|943.3199999999999|126.0|10.0|CreditCard|1|0|0|0||2020-12-30
21022|956.2896000000001|21.0|8.0|Cheque|0|2|1|1|2021-03-31|2020-12-30
21023|419.15999999999997|419.15999999999997|8.0|Cheque|5|16|0|0||2020-12-30
21024|1110.48|168.0|9.0|DirectDebit|1|17|0|0||2020-12-30
21025|842.52|63.0|8.0|Cheque|3|18|1|0||2020-12-30
21026|1231.44|105.0|18.0|CreditCard|3|18|1|0||2020-12-30
21027|943.3199999999999|25.2|8.0|Cheque|2|19|1|0||2020-12-30
21028|666.9096000000001|84.0|20.0|DirectDebit|3|20|0|0||2020-12-30
21029|953.4|126.0|8.0|Cheque|6|20|0|0||2020-12-30
21030|595.56|21.0|8.0|Cheque|6|21|1|0||2020-12-30
21031|969.36|21.0|8.0|Cheque|0|23|1|1|2020-12-31|2020-12-30
21032|907.4855999999999|84.0|23.0|CreditCard|6|23|0|0||2020-12-30
21033|188.1096|21.0|23.0|DirectDebit|1|23|1|0||2020-12-30
21034|1089.3455999999999|42.0|21.0|DirectDebit|7|23|1|0||2020-12-30
21035|629.16|21.0|15.0|CreditCard|1|23|0|0||2020-12-30
21036|423.35999999999996|15.959999999999999|26.0|DirectDebit|4|24|0|0||2020-12-30
21037|1116.4607999999998|63.0|23.0|Cheque|1|24|0|0||2020-12-30
21038|943.3199999999999|147.0|8.0|Cheque|4|24|1|0||2020-12-30
21039|969.36|63.0|18.0|DirectDebit|6|25|1|0||2020-12-30
21040|528.36|63.0|8.0|Cheque|4|25|1|0||2020-12-30
21041|519.96|24.36|10.5|Cheque|3|26|1|1|2021-04-30|2020-12-30
21042|1147.0367999999999|126.0|8.0|CreditCard|1|27|1|0||2020-12-30
21043|629.16|63.0|8.0|DirectDebit|6|27|0|0||2020-12-30
21044|479.95919999999995|120.00240000000001|34.0|Cheque|1|27|1|0||2020-12-30
21045|602.9603999999999|126.0|4.0|DirectDebit|5|28|1|0||2020-12-30
21046|629.16|63.0|8.0|CreditCard|6|28|1|0||2020-12-30
21047|619.3824|33.6|8.0|Cheque|4|28|0|0||2020-12-30
21048|666.9096000000001|31.919999999999998|8.0|Cheque|0|30|1|0||2020-12-30
21049|1203.006|63.0|8.0|Cheque|1|31|1|0||2020-12-30
21050|907.4855999999999|36.96|26.0|CreditCard|3|32|1|0||2020-12-30
21051|633.36|16.8|20.0|DirectDebit|1|32|1|0||2020-12-30
21052|960.5148|42.0|8.0|Cheque|1|33|0|1|2021-04-30|2020-12-30
21053|1008.1344|126.0|8.0|Cheque|6|33|1|0||2020-12-30
21054|629.16|4.2|15.0|CreditCard|5|33|1|0||2020-12-30
21055|528.36|42.0|20.0|DirectDebit|4|34|1|0||2020-12-30
21056|734.16|21.0|8.0|Cheque|5|36|1|0||2020-12-30
21057|1006.3199999999999|147.0|9.0|CreditCard|1|37|0|0||2020-12-30
21058|901.3199999999999|84.0|4.0|Cheque|3|37|0|0||2020-12-30
21059|1111.32|36.96|19.0|DirectDebit|1|38|0|0||2020-12-30
21060|1006.3199999999999|63.0|8.0|Cheque|0|39|1|1|2021-01-31|2020-12-30
21061|428.51759999999996|27.736800000000002|34.0|Cheque|3|39|0|0||2020-12-30
21062|536.76|63.0|6.0|CreditCard|6|42|0|0||2020-12-30
21063|629.16|629.16|8.0|DirectDebit|2|42|1|0||2020-12-30
21064|898.9344|84.0|20.0|Cheque|6|44|0|0||2020-12-30
21065|734.16|4.2|8.0|Cheque|3|44|0|0||2020-12-30
21066|368.76|21.84|6.0|CreditCard|7|45|1|0||2020-12-30
21067|629.16|21.0|31.0|Cheque|1|46|0|1|2021-01-31|2020-12-30
21068|1116.4607999999998|42.0|8.0|Cheque|1|47|0|1|2021-01-31|2020-12-30
21069|419.15999999999997|419.15999999999997|8.0|CreditCard|3|48|0|0||2020-12-30
21070|629.16|57.96|19.0|CreditCard|0|49|0|0||2020-12-30
21071|479.95919999999995|479.95919999999995|34.0|Cheque|6|49|0|0||2020-12-30
21072|936.6503999999999|168.0|4.0|DirectDebit|4|50|1|0||2020-12-30
21073|528.36|15.959999999999999|8.0|CreditCard|8|50|0|0||2020-12-30
21074|367.6092|33.6|62.1|Cheque|6|53|1|0||2020-12-30
21075|984.48|105.0|10.0|DirectDebit|3|53|1|0||2020-12-30
21076|1458.24|105.0|18.0|CreditCard|7|54|1|0||2020-12-30
21077|1152.48|84.0|8.0|DirectDebit|1|63|1|0||2020-12-30
21078|1277.6399999999999|189.0|8.0|CreditCard|6|66|1|0||2020-12-30
21079|673.2012|21.0|31.0|Cheque|0|0|1|0||2020-12-31
21080|780.99|780.99|15.0|Cheque|0|0|0|0||2020-12-31
21081|528.36|15.959999999999999|8.0|CreditCard|1|0|0|0||2020-12-31
21082|838.3199999999999|210.0|8.0|DirectDebit|3|0|0|0||2020-12-31
21083|528.36|21.0|8.0|Cheque|1|0|0|0||2020-12-31
21084|452.76|84.0|8.0|Cheque|1|2|0|0||2020-12-31
21085|1178.52|84.0|18.0|Cheque|6|19|0|0||2020-12-31
21086|1315.7592|252.0|9.0|DirectDebit|1|19|0|0||2020-12-31
21087|696.36|21.0|31.0|Cheque|1|20|1|1|2021-03-31|2020-12-31
21088|907.4855999999999|36.96|26.0|DirectDebit|3|20|0|0||2020-12-31
21089|545.16|67.2|8.0|Cheque|0|20|1|0||2020-12-31
21090|754.3199999999999|42.0|8.0|CreditCard|5|21|0|0||2020-12-31
21091|650.16|4.2|8.0|DirectDebit|5|21|0|0||2020-12-31
21092|846.9803999999999|42.0|10.5|DirectDebit|1|22|0|1|2021-01-31|2020-12-31
21093|629.16|21.0|8.0|DirectDebit|6|23|0|0||2020-12-31
21094|574.56|21.0|26.0|CreditCard|3|23|0|0||2020-12-31
21095|428.51759999999996|63.0|4.0|Cheque|4|23|0|0||2020-12-31
21096|629.16|15.959999999999999|15.0|DirectDebit|1|23|0|0||2020-12-31
21097|674.7719999999999|21.0|26.0|CreditCard|6|24|1|0||2020-12-31
21098|838.3199999999999|42.0|26.0|CreditCard|1|24|1|0||2020-12-31
21099|1174.32|84.0|23.0|Cheque|0|25|1|1|2021-01-31|2020-12-31
21100|629.16|126.0|13.0|DirectDebit|6|25|0|0||2020-12-31
21101|469.56|15.959999999999999|6.0|DirectDebit|1|25|1|0||2020-12-31
21102|735.42|42.0|18.0|DirectDebit|3|26|1|0||2020-12-31
21103|393.96|168.0|21.0|DirectDebit|3|27|1|0||2020-12-31
21104|864.36|21.0|8.0|Cheque|6|27|1|0||2020-12-31
21105|838.3199999999999|42.0|8.0|CreditCard|6|27|1|0||2020-12-31
21106|838.3199999999999|84.0|10.0|CreditCard|1|27|1|0||2020-12-31
21107|813.12|42.0|6.0|DirectDebit|1|27|0|0||2020-12-31
21108|838.3199999999999|231.0|8.0|DirectDebit|1|27|0|0||2020-12-31
21109|681.0636|15.959999999999999|8.0|CreditCard|7|27|0|0||2020-12-31
21110|696.36|15.959999999999999|26.0|DirectDebit|1|28|1|0||2020-12-31
21111|864.36|84.0|8.0|Cheque|6|29|1|0||2020-12-31
21112|1005.5303999999999|63.0|23.0|Cheque|0|29|0|0||2020-12-31
21113|1282.68|126.0|15.0|CreditCard|3|29|0|0||2020-12-31
21114|440.15999999999997|15.959999999999999|26.0|DirectDebit|0|29|0|0||2020-12-31
21115|734.16|42.0|23.0|DirectDebit|0|29|1|0||2020-12-31
21116|1002.8507999999998|210.0|9.0|DirectDebit|1|29|0|0||2020-12-31
21117|734.16|4.2|8.0|CreditCard|6|29|0|0||2020-12-31
21118|797.16|126.0|9.0|DirectDebit|6|30|1|0||2020-12-31
21119|852.9612|63.0|18.0|CreditCard|8|30|0|0||2020-12-31
21120|1007.5044|126.0|9.0|DirectDebit|2|30|0|0||2020-12-31
21121|629.16|42.0|20.0|Cheque|4|30|0|0||2020-12-31
21122|986.5631999999999|378.0|8.0|Cheque|4|31|1|0||2020-12-31
21123|724.2144|42.0|28.0|Cheque|3|31|0|0||2020-12-31
21124|1116.4607999999998|84.0|18.0|DirectDebit|1|31|1|0||2020-12-31
21125|393.96|21.0|6.0|Cheque|0|32|0|0||2020-12-31
21126|1076.7623999999998|147.0|9.0|DirectDebit|6|33|1|0||2020-12-31
21127|937.7004|210.0|8.0|DirectDebit|1|33|0|0||2020-12-31
21128|905.52|84.0|8.0|Cheque|1|33|0|0||2020-12-31
21129|749.2632|42.0|23.0|Cheque|1|33|1|0||2020-12-31
21130|524.16|126.0|8.0|DirectDebit|6|33|1|0||2020-12-31
21131|469.56|469.56|6.0|Cheque|6|34|0|0||2020-12-31
21132|797.16|42.0|18.0|CreditCard|3|34|0|0||2020-12-31
21133|545.16|84.0|10.0|DirectDebit|0|35|1|0||2020-12-31
21134|393.96|21.0|6.0|CreditCard|6|36|1|0||2020-12-31
21135|479.95919999999995|84.0|50.37|DirectDebit|0|36|1|0||2020-12-31
21136|905.52|126.0|20.0|DirectDebit|0|38|0|0||2020-12-31
21137|629.16|42.0|15.0|DirectDebit|6|38|1|0||2020-12-31
21138|968.52|63.0|18.0|DirectDebit|0|39|0|0||2020-12-31
21139|864.36|126.0|8.0|DirectDebit|1|41|0|0||2020-12-31
21140|608.16|608.16|11.0|DirectDebit|6|41|1|0||2020-12-31
21141|629.16|629.16|11.0|Cheque|4|41|0|0||2020-12-31
21142|633.36|21.0|8.0|Cheque|5|42|0|0||2020-12-31
21143|781.0572|84.0|18.0|DirectDebit|6|43|1|0||2020-12-31
21144|863.52|42.0|10.5|Cheque|0|43|0|0||2020-12-31
21145|561.12|84.0|5.0|DirectDebit|6|43|1|0||2020-12-31
21146|496.90199999999993|496.90199999999993|8.0|DirectDebit|1|43|0|0||2020-12-31
21147|629.16|21.0|8.0|Cheque|7|44|1|0||2020-12-31
21148|1256.6399999999999|84.0|26.0|CreditCard|1|44|1|0||2020-12-31
21149|1006.3199999999999|147.0|9.0|DirectDebit|8|44|1|0||2020-12-31
21150|565.3452|84.0|8.0|DirectDebit|5|45|1|0||2020-12-31
21151|687.9516|126.0|8.0|DirectDebit|7|45|0|0||2020-12-31
21152|629.16|63.0|8.0|Cheque|1|45|0|0||2020-12-31
21153|393.96|15.959999999999999|6.0|DirectDebit|6|48|1|0||2020-12-31
21154|629.16|4.2|8.0|CreditCard|2|50|0|0||2020-12-31
21155|813.12|42.0|6.0|DirectDebit|1|51|0|0||2020-12-31
21156|489.9803999999999|244.9944|8.0|DirectDebit|6|58|1|0||2020-12-31
21157|797.16|63.0|18.0|DirectDebit|2|61|0|0||2020-12-31
21158|393.96|21.0|29.0|CreditCard|1|68|0|0||2020-12-31
21159|1089.3455999999999|147.0|9.0|CreditCard|3|69|1|0||2020-12-31
21160|1066.6992|126.0|15.0|DirectDebit|5|71|1|0||2020-12-31
21161|864.36|84.0|2.62|Cheque|3|19|1|0||2021-01-01
21162|839.16|126.0|2.75|DirectDebit|3|21|1|0||2021-01-01
21163|1612.6655999999998|252.0|2.0|DirectDebit|5|22|0|0||2021-01-01
21164|1216.32|42.0|8.0|Cheque|4|24|1|0||2021-01-01
21165|1361.22|126.0|2.0|Cheque|1|29|1|0||2021-01-01
21166|519.96|4.2|10.5|CreditCard|1|30|1|0||2021-01-01
21167|839.16|21.0|8.0|Cheque|1|36|1|0||2021-01-01
21168|1156.68|168.0|2.0|DirectDebit|4|37|0|0||2021-01-01
21169|1090.2528|126.0|2.0|Cheque|1|40|1|0||2021-01-01
21170|1048.32|84.0|2.0|DirectDebit|3|47|0|0||2021-01-01
21171|1206.3156|126.0|2.0|DirectDebit|6|21|1|0||2021-01-02
21172|839.16|4.2|8.0|Cheque|1|22|0|1|2021-01-31|2021-01-02
21173|1090.2528|63.0|2.0|CreditCard|1|22|1|0||2021-01-02
21174|348.0036|348.0036|18.0|Cheque|7|24|0|0||2021-01-02
21175|895.8012|63.0|23.0|CreditCard|7|25|1|0||2021-01-02
21176|839.16|30.24|2.0|CreditCard|3|25|0|0||2021-01-02
21177|1048.32|84.0|2.0|DirectDebit|5|26|1|0||2021-01-02
21178|470.4756|16.8|8.0|Cheque|6|30|0|0||2021-01-02
21179|315.0|84.0|20.0|CreditCard|3|31|1|0||2021-01-02
21180|1072.6296|21.0|8.0|Cheque|0|32|1|1|2021-01-31|2021-01-02
21181|942.6144|21.0|31.0|Cheque|5|33|0|0||2021-01-02
21182|839.16|4.2|8.0|DirectDebit|2|35|0|0||2021-01-02
21183|839.16|839.16|2.0|Cheque|5|36|0|0||2021-01-02
21184|1140.72|126.0|2.0|DirectDebit|7|38|1|0||2021-01-02
21185|1701.84|126.0|2.0|Cheque|5|38|1|0||2021-01-02
21186|942.6144|42.0|8.0|Cheque|1|39|1|0||2021-01-02
21187|1074.36|63.0|2.0|Cheque|1|41|1|1|2021-01-31|2021-01-02
21188|1535.9568|105.0|2.0|CreditCard|1|47|0|0||2021-01-02
21189|1552.3872|168.0|2.0|CreditCard|5|48|1|0||2021-01-02
21190|738.36|21.0|20.0|CreditCard|6|21|0|0||2021-01-03
21191|471.9288|42.0|8.0|Cheque|4|23|1|0||2021-01-03
21192|1074.36|126.0|2.0|CreditCard|4|25|0|0||2021-01-03
21193|889.5096|84.0|2.0|DirectDebit|3|25|1|0||2021-01-03
21194|864.36|21.0|21.0|DirectDebit|3|26|1|0||2021-01-03
21195|889.5096|63.0|2.0|Cheque|6|27|1|0||2021-01-03
21196|1067.5896|126.0|2.0|CreditCard|3|28|0|0||2021-01-03
21197|477.64919999999995|84.0|16.0|DirectDebit|0|30|1|0||2021-01-03
21198|1316.6664|252.0|2.0|DirectDebit|5|30|0|0||2021-01-03
21199|839.16|126.0|2.75|DirectDebit|8|30|1|0||2021-01-03
21200|464.3016|21.0|8.0|Cheque|3|34|0|0||2021-01-03
21201|1048.32|1048.32|2.0|DirectDebit|3|39|0|0||2021-01-03
21202|1258.32|147.0|2.62|CreditCard|0|41|0|0||2021-01-03
21203|1048.32|1048.32|2.0|DirectDebit|6|45|1|0||2021-01-03
21204|535.8528|42.0|4.0|Cheque|3|0|1|0||2021-01-04
21205|1051.68|71.39999999999999|8.0|DirectDebit|6|0|0|0||2021-01-04
21206|419.15999999999997|419.15999999999997|8.0|Cheque|1|15|1|0||2021-01-04
21207|198.5172|198.5172|16.0|Cheque|1|16|1|0||2021-01-04
21208|1048.32|84.0|2.0|CreditCard|6|17|1|0||2021-01-04
21209|587.16|21.0|8.0|Cheque|6|19|1|0||2021-01-04
21210|1121.7024|210.0|2.0|Cheque|0|19|0|0||2021-01-04
21211|1334.8608|168.0|2.0|DirectDebit|4|19|0|0||2021-01-04
21212|2534.2799999999997|630.0|2.0|CreditCard|6|19|0|0||2021-01-04
21213|585.0684|126.0|1.0|CreditCard|5|20|0|0||2021-01-04
21214|839.16|84.0|2.0|Cheque|7|20|1|0||2021-01-04
21215|839.16|210.0|2.75|DirectDebit|1|20|1|0||2021-01-04
21216|839.16|126.0|2.75|DirectDebit|4|21|1|0||2021-01-04
21217|1048.32|84.0|2.0|DirectDebit|1|21|0|0||2021-01-04
21218|839.16|126.0|2.75|DirectDebit|1|21|1|0||2021-01-04
21219|590.5115999999999|63.0|2.0|DirectDebit|1|21|0|0||2021-01-04
21220|584.6819999999999|4.2|8.0|CreditCard|1|21|0|0||2021-01-04
21221|839.16|126.0|2.75|DirectDebit|2|22|0|0||2021-01-04
21222|738.36|4.2|8.0|Cheque|6|24|1|0||2021-01-04
21223|724.9116|63.0|2.0|DirectDebit|1|24|0|0||2021-01-04
21224|839.16|210.0|2.75|DirectDebit|8|24|0|0||2021-01-04
21225|452.76|21.0|8.0|CreditCard|0|24|0|0||2021-01-04
21226|1552.3872|84.0|2.0|Cheque|6|24|1|0||2021-01-04
21227|1257.48|84.0|2.0|CreditCard|1|25|0|0||2021-01-04
21228|1111.2192|42.839999999999996|8.0|Cheque|0|26|0|1|2021-03-31|2021-01-04
21229|839.16|63.0|2.0|CreditCard|4|26|0|0||2021-01-04
21230|1354.9368|105.0|2.0|DirectDebit|1|26|0|0||2021-01-04
21231|839.16|21.0|8.0|Cheque|0|27|1|1|2021-01-31|2021-01-04
21232|1048.32|84.0|2.0|Cheque|6|28|0|0||2021-01-04
21233|448.5011999999999|448.5011999999999|23.0|Cheque|7|28|0|0||2021-01-04
21234|1140.72|210.0|2.0|DirectDebit|3|29|1|0||2021-01-04
21235|947.52|84.0|2.0|CreditCard|6|29|1|0||2021-01-04
21236|1283.52|126.0|2.0|DirectDebit|1|29|0|0||2021-01-04
21237|839.16|126.0|2.75|DirectDebit|1|29|0|0||2021-01-04
21238|839.16|21.0|8.0|Cheque|0|31|1|1|2021-02-28|2021-01-04
21239|549.8556|0.0|8.0|DirectDebit|6|31|0|0||2021-01-04
21240|1048.32|84.0|2.0|DirectDebit|7|31|1|0||2021-01-04
21241|1283.52|126.0|2.0|DirectDebit|4|31|0|0||2021-01-04
21242|629.16|15.959999999999999|8.0|CreditCard|5|31|1|0||2021-01-04
21243|1506.12|252.0|2.0|Cheque|1|31|0|0||2021-01-04
21244|1466.6399999999999|126.0|2.0|Cheque|3|31|1|0||2021-01-04
21245|419.15999999999997|419.15999999999997|8.0|Cheque|7|39|0|0||2021-01-04
21246|908.3928000000001|126.0|2.0|Cheque|6|40|1|0||2021-01-04
21247|1089.3455999999999|42.0|21.0|DirectDebit|0|47|1|0||2021-01-04
21248|587.16|0.0|8.0|DirectDebit|1|48|1|0||2021-01-04
21249|603.9599999999999|26.88|8.0|Cheque|7|54|1|0||2021-01-04
21250|1289.2992000000002|63.839999999999996|2.0|CreditCard|1|55|1|0||2021-01-04
21251|629.3532|147.0|14.0|DirectDebit|6|69|0|0||2021-01-04
21252|906.36|63.0|2.0|Cheque|4|74|1|0||2021-01-04
21253|1047.48|46.199999999999996|8.0|Cheque|1|0|1|0||2021-01-05
21254|1334.8608|84.0|2.0|Cheque|6|18|1|0||2021-01-05
21255|1310.5848|1310.5848|2.0|Cheque|5|18|0|0||2021-01-05
21256|300.80400000000003|42.0|30.0|Cheque|6|19|0|0||2021-01-05
21257|839.16|63.0|2.0|CreditCard|1|19|1|0||2021-01-05
21258|1049.1599999999999|84.0|2.62|DirectDebit|6|20|1|0||2021-01-05
21259|839.16|67.2|2.0|Cheque|3|20|1|0||2021-01-05
21260|738.36|63.0|2.0|Cheque|0|21|1|0||2021-01-05
21261|1214.8668|126.0|2.0|Cheque|0|21|0|0||2021-01-05
21262|587.16|21.0|8.0|Cheque|4|22|1|0||2021-01-05
21263|519.96|84.0|8.0|Cheque|5|22|1|0||2021-01-05
21264|469.7532|4.2|8.0|Cheque|1|22|0|0||2021-01-05
21265|1007.16|1007.16|2.0|DirectDebit|1|23|1|0||2021-01-05
21266|839.16|63.0|2.0|DirectDebit|3|23|0|0||2021-01-05
21267|839.16|63.0|2.0|Cheque|3|23|0|0||2021-01-05
21268|839.16|63.0|2.0|DirectDebit|1|24|0|0||2021-01-05
21269|681.0636|21.0|31.0|Cheque|0|25|0|1|2021-04-30|2021-01-05
21270|965.16|84.0|15.0|CreditCard|4|25|0|0||2021-01-05
21271|448.5011999999999|126.0|34.64|Cheque|6|25|0|0||2021-01-05
21272|813.9599999999999|126.0|1.5|DirectDebit|6|25|1|0||2021-01-05
21273|720.6864|4.2|26.0|CreditCard|0|26|1|0||2021-01-05
21274|590.1336|4.2|8.0|CreditCard|3|26|1|0||2021-01-05
21275|1115.52|63.0|2.0|Cheque|6|26|0|0||2021-01-05
21276|470.87039999999996|470.87039999999996|8.0|DirectDebit|1|26|1|0||2021-01-05
21277|889.5096|63.0|2.0|DirectDebit|0|26|0|0||2021-01-05
21278|1048.32|168.0|2.0|Cheque|1|27|1|0||2021-01-05
21279|839.16|210.0|2.0|CreditCard|6|27|0|0||2021-01-05
21280|1007.16|126.0|2.0|DirectDebit|1|27|1|0||2021-01-05
21281|1234.8336|126.0|2.0|DirectDebit|6|28|1|0||2021-01-05
21282|1234.8336|126.0|2.0|CreditCard|3|28|1|0||2021-01-05
